TIGR02847	cytochrome o ubiquinol oxidase subunit IV
TIGR03652	iron-sulfur cluster repair di-iron protein
TIGR00902	MFS transporter, phenyl propionate permease (PPP) family
TIGR00686	putative alkylphosphonate utilization operon protein PhnA
TIGR02291	alpha-L-glutamate ligase homolog
TIGR01135	glutamine-fructose-6-phosphate transaminase (isomerizing)
TIGR03189	cyclohexa-1,5-dienecarbonyl-CoA hydratase
TIGR01053	zinc finger domain, LSD1 subclass
TIGR01347	dihydrolipoyllysine-residue succinyltransferase, E2 component of oxoglutarate dehydrogenase (succinyl-transferring) complex
TIGR01583	formate dehydrogenase, gamma subunit
TIGR00627	transcription factor tfb4
TIGR00013	4-oxalocrotonate tautomerase family enzyme
TIGR01503	methylaspartate mutase, E subunit
TIGR00947	putative bicarbonate transporter, IctB family
TIGR02115	K+-transporting ATPase, F subunit
TIGR04121	DEXH box helicase, DNA ligase-associated
TIGR01515	1,4-alpha-glucan branching enzyme
TIGR04115	radical SAM peptide maturase, CXXX-repeat target family
TIGR02461	mannosyl-3-phosphoglycerate phosphatase
TIGR01488	HAD phosphoserine phosphatase-like hydrolase, family IB
TIGR02790	nickel ABC transporter, permease subunit NikC
TIGR03458	succinate CoA transferase
TIGR04216	major cell surface glycoprotein
TIGR01750	beta-hydroxyacyl-(acyl-carrier-protein) dehydratase FabZ
TIGR00575	DNA ligase, NAD-dependent
TIGR00010	hydrolase, TatD family
TIGR00623	cell division inhibitor SulA
TIGR03232	benzoate 1,2-dioxygenase, small subunit
TIGR02512	[FeFe] hydrogenase, group A
TIGR04484	sulfur oxidation c-type cytochrome SoxA
TIGR02503	type III secretion chaperone SycN
TIGR00026	deazaflavin-dependent oxidoreductase, nitroreductase family
TIGR04080	KxxxW cyclic peptide radical SAM maturase
TIGR01272	glucose/galactose transporter WARNING
TIGR04372	putative glycosyltransferase, TIGR04372 family
TIGR01671	phage conserved hypothetical protein TIGR01671
TIGR00720	L-serine ammonia-lyase
TIGR02353	non-ribosomal peptide synthetase terminal domain of unknown function
TIGR03172	putative selenium-dependent hydroxylase accessory protein YqeC
TIGR03294	coenzyme F420 hydrogenase, subunit gamma
TIGR02059	cyanobacterial long protein repeat
TIGR01400	flagellar biosynthetic protein FliR
TIGR02914	EpsI family protein
TIGR04278	antiviral radical SAM protein viperin
TIGR01608	citrate lyase acyl carrier protein
TIGR02072	malonyl-acyl carrier protein O-methyltransferase BioC
TIGR03031	CRISPR system subtype II-B RNA-guided endonuclease Cas9/Csx12
TIGR00742	tRNA dihydrouridine synthase A
TIGR03634	proteasome endopeptidase complex, archaeal, beta subunit
TIGR00788	folate/biopterin transporter
TIGR02843	cytochrome o ubiquinol oxidase, subunit I
TIGR02505	ribonucleoside-triphosphate reductase, adenosylcobalamin-dependent
TIGR03118	TIGR03118 family protein
TIGR01613	phage/plasmid primase, P4 family, C-terminal domain
TIGR04279	TIGR04279 domain
TIGR00282	metallophosphoesterase, MG_246/BB_0505 family
TIGR02254	noncanonical pyrimidine nucleotidase, YjjG family
TIGR01030	ribosomal protein bL34
TIGR00111	mRNA surveillance protein pelota
TIGR03355	type VI secretion protein, EvpB/VC_A0108 family
TIGR02915	PEP-CTERM-box response regulator transcription factor
TIGR01161	phosphoribosylaminoimidazole carboxylase, ATPase subunit
TIGR00713	glutamate-1-semialdehyde-2,1-aminomutase
TIGR00994	chloroplast protein import component, Tic20 family
TIGR02371	alanine dehydrogenase
TIGR01524	magnesium-translocating P-type ATPase
TIGR00324	tRNA-intron lyase
TIGR02362	probable dihydroxyacetone kinase DhaK1b subunit
TIGR00278	putative membrane protein insertion efficiency factor
TIGR00709	2,4-diaminobutyrate 4-transaminase
TIGR04362	choice-of-anchor C domain
TIGR00618	exonuclease SbcC
TIGR00395	leucine--tRNA ligase
TIGR00578	ATP-dependent DNA helicase II, 70 kDa subunit (ku70)
TIGR03229	benzoate 1,2-dioxygenase, large subunit
TIGR00632	DNA mismatch endonuclease Vsr
TIGR04557	quinoprotein dehydrogenase-associated SoxYZ-like carrier
TIGR00728	oligopeptide transporter, OPT superfamily
TIGR01562	formate dehydrogenase accessory protein FdhE
TIGR01251	ribose-phosphate diphosphokinase
TIGR01152	photosystem II D2 protein (photosystem q(a) protein)
TIGR01860	nitrogenase vanadium-iron protein, alpha chain
TIGR01092	delta l-pyrroline-5-carboxylate synthetase
TIGR00988	integration host factor, beta subunit
TIGR00477	tellurite resistance protein TehB
TIGR03573	N-acetyl sugar amidotransferase
TIGR03503	TIGR03503 family protein
TIGR03077	glycine cleavage protein H-like protein
TIGR00606	rad50
TIGR00173	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase
TIGR00594	DNA polymerase III, alpha subunit
TIGR02833	stage III sporulation protein AB
TIGR01568	uncharacterized plant-specific domain TIGR01568
TIGR02963	xanthine dehydrogenase, small subunit
TIGR02510	ribonucleoside-diphosphate reductase, alpha chain
TIGR00567	DNA-3-methyladenine glycosylase
TIGR00778	alkylhydroperoxidase AhpD family core domain
TIGR00758	uracil-DNA glycosylase, family 4
TIGR00545	lipoyltransferase and lipoate-protein ligase
TIGR03404	bicupin, oxalate decarboxylase family
TIGR04155	PEP-CTERM protein sorting domain, cyanobacterial subclass
TIGR02787	GTP-sensing transcriptional pleiotropic repressor CodY
TIGR00163	phosphatidylserine decarboxylase
TIGR03973	six-cysteine peptide SCIFF
TIGR02920	accessory Sec system translocase SecY2
TIGR04305	putative folate metabolism protein, CADD family
TIGR04562	TIGR04562 family protein
TIGR03226	2-aminoethylphosphonate ABC transporter, permease protein
TIGR02873	probable sporulation protein, polysaccharide deacetylase family
TIGR03515	gliding motility-associated protein GldC
TIGR02889	germination protein YpeB
TIGR01833	hydroxymethylglutaryl-CoA synthase
TIGR03079	methane monooxygenase/ammonia monooxygenase, subunit B
TIGR01795	chorismate mutase
TIGR02615	stage V sporulation protein E
TIGR01358	3-deoxy-7-phosphoheptulonate synthase
TIGR00176	molybdopterin-guanine dinucleotide biosynthesis protein B
TIGR01840	esterase, PHB depolymerase family
TIGR02574	putative addiction module component, TIGR02574 family
TIGR02273	16S rRNA processing protein RimM
TIGR02261	benzoyl-CoA reductase, subunit D
TIGR02669	SpoIID/LytB domain
TIGR01699	xanthosine phosphorylase
TIGR03705	polyphosphate kinase 1
TIGR03871	quinoprotein dehydrogenase-associated probable ABC transporter substrate-binding protein
TIGR03326	ribulose bisphosphate carboxylase, type III
TIGR00739	preprotein translocase, YajC subunit
TIGR01248	daunorubicin resistance protein C
TIGR03763	cyanoexosortase A
TIGR00962	ATP synthase F1, alpha subunit
TIGR03168	hexose kinase, 1-phosphofructokinase family
TIGR01760	phage tail tape measure protein, TP901 family, core region
TIGR02829	stage III sporulation protein AE
TIGR02369	trimethylamine:corrinoid methyltransferase
TIGR01532	erythrose-4-phosphate dehydrogenase
TIGR02771	conjugative transfer signal peptidase TraF
TIGR04382	5-dehydro-2-deoxygluconokinase
TIGR01311	glycerol kinase
TIGR03618	PPOX class probable F420-dependent enzyme
TIGR03116	CRISPR type IV/AFERR-associated protein Csf3
TIGR02773	helicase-exonuclease AddAB, AddB subunit
TIGR02562	CRISPR-associated helicase Cas3, subtype I-F/YPEST
TIGR00731	ribosomal protein bL25, Ctc-form
TIGR02170	thymidylate synthase, flavin-dependent
TIGR03380	agmatine deiminase
TIGR02848	stage III sporulation protein AC
TIGR02448	conserverd hypothetical protein
TIGR02804	TonB system transport protein ExbD
TIGR04014	B12-binding domain/radical SAM domain protein, MJ_0865 family
TIGR02900	stage V sporulation protein B
TIGR04418	primosomal replication protein PriB
TIGR04137	Chlam_Verruc_Plancto small basic protein
TIGR03096	nitrosocyanin
TIGR01366	putative phosphoserine aminotransferase
TIGR04330	CRISPR-associated protein Cpf1, subtype PREFRAN
TIGR02841	putative sporulation protein YyaC
TIGR00017	cytidylate kinase
TIGR02611	TIGR02611 family protein
TIGR03263	guanylate kinase
TIGR03170	flagella basal body P-ring formation protein FlgA
TIGR00478	TlyA family rRNA methyltransferase/putative hemolysin
TIGR04090	alternate signal-mediated exported protein, CPF_0494 family
TIGR02060	adenylylsulfate reductase, beta subunit
TIGR01742	Staphylococcus tandem lipoproteins
TIGR03474	incFII family plasmid replication initiator RepA
TIGR01230	agmatinase
TIGR00827	PTS system, galactitol-specific IIC component
TIGR03880	KaiC domain protein, AF_0351 family
TIGR03608	putative bacteriocin export ABC transporter, lactococcin 972 group
TIGR02056	chlorophyll synthase ChlG
TIGR00479	23S rRNA (uracil-5-)-methyltransferase RumA
TIGR04321	spiro-SPASM protein
TIGR02650	ribonuclease Z, Thermotoga type
TIGR00794	potassium uptake protein
TIGR02280	phenylacetate degradation probable enoyl-CoA hydratase PaaB
TIGR02610	putative polyhydroxyalkanoic acid system protein
TIGR02471	sucrose-phosphate synthase, sucrose phosphatase-like domain
TIGR01892	acetylornithine deacetylase (ArgE)
TIGR01592	holin, SPP1 family
TIGR02105	type III secretion apparatus needle protein
TIGR00831	Na+/H+ antiporter
TIGR01255	formate acetyltransferase
TIGR03999	N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA
TIGR00318	putative adenylyl cyclase CyaB
TIGR01691	2,3-diketo-5-methylthio-1-phosphopentane phosphatase
TIGR01825	putative pyridoxal phosphate-dependent acyltransferase
TIGR03654	ribosomal protein uL6
TIGR03406	probable FeS assembly SUF system protein SufT
TIGR00508	adenosylmethionine-8-amino-7-oxononanoate transaminase
TIGR03216	2-hydroxymuconic semialdehyde dehydrogenase
TIGR02220	phage conserved hypothetical protein, C-terminal domain
TIGR04244	nitrous-oxide reductase, TAT-dependent
TIGR01405	DNA polymerase III, alpha subunit, Gram-positive type
TIGR03560	probable F420-dependent oxidoreductase, Rv1855c family
TIGR00447	aminoacyl-tRNA hydrolase
TIGR00299	TIGR00299 family protein
TIGR01197	metal ion transporter, metal ion (Mn2+/Fe2+) transporter (Nramp) family
TIGR01682	molybdopterin converting factor, subunit 1
TIGR02281	clan AA aspartic protease, TIGR02281 family
TIGR03238	DNA phosphorothioation-dependent restriction protein DptF
TIGR02606	putative addiction module antidote protein, CC2985 family
TIGR03680	translation initiation factor 2, gamma subunit
TIGR00544	prolipoprotein diacylglyceryl transferase
TIGR03261	putative 2-aminoethylphosphonate ABC transporter, periplasmic 2-aminoethylphosphonate-binding protein
TIGR04253	mesaconyl-CoA isomerase
TIGR03070	transcriptional regulator, y4mF family
TIGR01151	photosystem II q(b) protein
TIGR03334	indolepyruvate ferredoxin oxidoreductase, beta subunit
TIGR02571	ComE operon protein 2
TIGR04131	gliding motility-associated C-terminal domain
TIGR00435	cysteine--tRNA ligase
TIGR02648	DNA replication terminus site-binding protein
TIGR02166	anaerobic dimethyl sulfoxide reductase, A subunit, DmsA/YnfE family
TIGR00029	ribosomal protein bS20
TIGR04123	metallophosphoesterase, DNA ligase-associated
TIGR02750	type-F conjugative transfer system mating-pair stabilization protein TraN
TIGR03962	mycofactocin radical SAM maturase
TIGR01437	uncharacterized pyridoxal phosphate-dependent enzyme
TIGR02556	CRISPR-associated protein, TM1802 family
TIGR04442	TIGR04442 family protein
TIGR00321	deoxyhypusine synthase
TIGR04267	HEXXH motif domain
TIGR02926	ATP synthase archaeal, H subunit
TIGR00499	lysine--tRNA ligase
TIGR02231	conserved hypothetical protein
TIGR00463	glutamate--tRNA ligase
TIGR02221	CRISPR-associated protein, TM1812 family
TIGR02997	RNA polymerase sigma factor, cyanobacterial RpoD-like family
TIGR04493	microcompartment protein PduM
TIGR03607	patatin-related protein
TIGR03111	putative glycosyltransferase, exosortase G-associated
TIGR03794	NHLM bacteriocin system secretion protein
TIGR04081	radical SAM modification target peptide, selenobiotic family
TIGR02497	type III secretion apparatus protein, YscI/HrpB, C-terminal domain
TIGR02316	propionate--CoA ligase
TIGR04550	soluble methane monooxygenase-binding protein MmoD
TIGR00959	signal recognition particle protein
TIGR04558	quinoprotein relay system zinc metallohydrolase 1
TIGR03902	rhombosortase
TIGR02129	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase
TIGR04072	lipid biosynthesis B12-binding/radical SAM protein
TIGR02632	rhamnulose-1-phosphate aldolase/alcohol dehydrogenase
TIGR00038	translation elongation factor P
TIGR00008	translation initiation factor IF-1
TIGR04319	surface protein repeat Ser-Ala-175
TIGR02071	penicillin-binding protein 1B
TIGR02928	orc1/cdc6 family replication initiation protein
TIGR04078	peptide modification radical SAM enzyme, YydG family
TIGR01929	naphthoate synthase
TIGR01841	phasin family protein
TIGR00551	L-aspartate oxidase
TIGR01787	squalene/oxidosqualene cyclases
TIGR03279	putative radical SAM enzyme, TIGR03279 family
TIGR00624	DNA-3-methyladenine glycosylase I
TIGR03393	indolepyruvate decarboxylase
TIGR03285	putative methanogenesis marker protein 14
TIGR02202	Ehrlichia chaffeensis immunodominant surface protein repeat
TIGR00091	tRNA (guanine-N(7)-)-methyltransferase
TIGR01849	polyhydroxyalkanoate depolymerase, intracellular
TIGR02010	iron-sulfur cluster assembly transcription factor IscR
TIGR00430	tRNA-guanine transglycosylase
TIGR03445	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase
TIGR02792	protocatechuate 4,5-dioxygenase, alpha subunit
TIGR02810	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit
TIGR00597	DNA repair protein rad10
TIGR03625	50S ribosomal protein uL3
TIGR01642	U2 snRNP auxilliary factor, large subunit, splicing factor
TIGR02387	DNA-directed RNA polymerase, gamma subunit
TIGR01831	putative 3-oxoacyl-(acyl-carrier-protein) reductase
TIGR01234	ribulokinase
TIGR03424	urea carboxylase-associated protein 1
TIGR01457	HAD hydrolase, TIGR01457 family
TIGR00119	acetolactate synthase, small subunit
TIGR02836	stage IV sporulation protein A
TIGR00127	isocitrate dehydrogenase, NADP-dependent
TIGR03218	4-oxalocrotonate decarboxylase
TIGR03097	probable O-glycosylation ligase, exosortase A-associated
TIGR00930	K-Cl cotransporter
TIGR02090	isopropylmalate/citramalate/homocitrate synthases
TIGR01777	TIGR01777 family protein
TIGR00705	signal peptide peptidase SppA, 67K type
TIGR01136	cysteine synthase
TIGR03730	tungstate ABC transporter binding protein WtpA
TIGR03954	integral membrane protein
TIGR00552	NAD+ synthetase
TIGR03205	dicarboxylate--CoA ligase PimA
TIGR00665	replicative DNA helicase
TIGR02937	RNA polymerase sigma factor, sigma-70 family
TIGR03640	CRISPR-associated endonuclease Cas1, subtype I-C/DVULG
TIGR02148	fibro-slime domain
TIGR00699	4-aminobutyrate aminotransferase
TIGR04291	arsenical pump-driving ATPase
TIGR03891	thiopeptide-type bacteriocin biosynthesis domain
TIGR02791	P-type DNA transfer protein VirB5
TIGR04394	choline trimethylamine-lyase
TIGR01171	ribosomal protein uL2
TIGR03847	conserved hypothetical protein
TIGR00327	protein translocase SEC61 complex gamma subunit, archaeal and eukaryotic
TIGR03043	photosystem II core protein PsbZ
TIGR01975	beta-aspartyl peptidase
TIGR04113	CRISPR-associated protein Csx17, subtype Dpsyc
TIGR00011	Cys-tRNA(Pro) deacylase
TIGR02370	methyltransferase cognate corrinoid proteins, Methanosarcina family
TIGR03333	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
TIGR00845	sodium/calcium exchanger 1
TIGR01141	histidinol-phosphate transaminase
TIGR03777	rickettsial palindromic element RPE4 domain
TIGR02735	phosphoribosylaminoimidazole-succinocarboxamide synthase
TIGR03927	type VII secretion protein EssA
TIGR00556	phosphopantetheine--protein transferase domain
TIGR03593	membrane protein insertase, YidC/Oxa1 family, N-terminal domain
TIGR02018	histidine utilization repressor
TIGR00052	nudix-type nucleoside diphosphatase, YffH/AdpP family
TIGR01715	phage tail assembly protein T
TIGR04293	archaeosortase family protein ArtF
TIGR00529	integral membrane protein, TIGR00529 family
TIGR03707	polyphosphate kinase 2
TIGR03283	thymidylate synthase, methanogen type
TIGR02112	cyd operon protein YbgE
TIGR02138	phosphate ABC transporter, permease protein PstC
TIGR03105	glutamine synthetase, type III
TIGR00378	calcium/proton exchanger
TIGR03941	putative tRNA adenosine deaminase-associated protein
TIGR01586	cysteine protease domain, YopT-type
TIGR03227	2-aminoethylphosphonate ABC transporter, 2-aminoethylphosphonate binding protein
TIGR01050	ribosomal protein uS19
TIGR01653	bacteriocin, lactococcin 972 family
TIGR01142	phosphoribosylglycinamide formyltransferase 2
TIGR01261	histidinol-phosphatase
TIGR00154	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase
TIGR03922	type VII secretion AAA-ATPase EccA
TIGR01556	rhamnosyltransferase
TIGR00931	Na+/H+ antiporter NhaC
TIGR03321	alternate F1F0 ATPase, F0 subunit B
TIGR02925	peptidyl-prolyl cis-trans isomerase, EpsD family
TIGR01034	methionine adenosyltransferase
TIGR01540	phage portal protein, PBSX family
TIGR01566	ZF-HD homeobox protein Cys/His-rich dimerization domain
TIGR01751	crotonyl-CoA carboxylase/reductase
TIGR03754	conjugative coupling factor TraD, PFGI-1 class
TIGR00476	selenide, water dikinase
TIGR02263	benzoyl-CoA reductase, subunit C
TIGR00668	bis(5'-nucleosyl)-tetraphosphatase (symmetrical)
TIGR03319	ribonuclease Y
TIGR02019	bacteriochlorophyll 4-vinyl reductase
TIGR04153	cyanosortase A-associated protein
TIGR03571	luciferase-type oxidoreductase, BA3436 family
TIGR03544	DivIVA domain
TIGR03201	6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase
TIGR03833	conserved hypothetical protein
TIGR00771	transporter, anaerobic C4-dicarboxylate uptake C (DcuC) family
TIGR01223	phosphomevalonate kinase
TIGR01146	ATP synthase F1, gamma subunit
TIGR03852	sucrose phosphorylase
TIGR04472	mobile rSAM pair MarR family regulator
TIGR02422	protocatechuate 3,4-dioxygenase, beta subunit
TIGR03066	Gemmata obscuriglobus paralogous family TIGR03066
TIGR01778	TonB-dependent copper receptor
TIGR03469	hopene-associated glycosyltransferase HpnB
TIGR02807	CRISPR-associated protein Cas6, subtype MYXAN
TIGR02335	phosphonoacetate hydrolase
TIGR01588	citrate (pro-3S)-lyase, beta subunit
TIGR03432	putative dehydratase, YjhG/YagF family
TIGR02667	molybdenum cofactor biosynthesis protein B
TIGR02827	anaerobic ribonucleoside-triphosphate reductase
TIGR01644	phage baseplate assembly protein V
TIGR04376	TIGR04376 family protein
TIGR04370	oligosaccharide repeat unit polymerase
TIGR03862	flavoprotein, TIGR03862 family
TIGR01496	dihydropteroate synthase
TIGR00241	putative CoA-substrate-specific enzyme activase
TIGR00504	pyroglutamyl-peptidase I
TIGR03289	coenzyme F420 hydrogenase, subunit beta
TIGR00451	uncharacterized domain 2
TIGR02998	regulator of ribonuclease activity A
TIGR02782	P-type conjugative transfer ATPase TrbB
TIGR00786	TRAP transporter, DctM subunit
TIGR02022	formiminoglutamate deiminase
TIGR04204	MAST domain
TIGR04100	radical SAM enzyme, TIGR04100 family
TIGR00078	nicotinate-nucleotide diphosphorylase (carboxylating)
TIGR03813	putative glutamate/gamma-aminobutyrate antiporter
TIGR01651	cobaltochelatase, CobT subunit
TIGR03133	biotin-independent malonate decarboxylase, beta subunit
TIGR02871	sporulation integral membrane protein YlbJ
TIGR04502	microcompartment protein EutL
TIGR03911	pyrrolysine biosynthesis protein PylD
TIGR01472	GDP-mannose 4,6-dehydratase
TIGR03672	50S ribosomal protein uL4
TIGR04146	phosphoglycerol geranylgeranyltransferase
TIGR01351	adenylate kinase
TIGR02551	type III secretion apparatus protein, YscQ/HrcQ family
TIGR01061	DNA topoisomerase IV, A subunit
TIGR03068	sortase B signal domain, NPQTN class
TIGR03336	indolepyruvate ferredoxin oxidoreductase, alpha subunit
TIGR04295	B12-binding domain/radical SAM domain protein, rhizo-twelve system
TIGR04042	MSMEG_0570 family protein
TIGR03783	Bacteroides conjugation system ATPase, TraG family
TIGR00584	mismatch-specific thymine-DNA glycosylate (mug)
TIGR03916	putative DNA modification/repair radical SAM protein
TIGR03551	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase, CofH subunit
TIGR01560	uncharacterized phage protein (possible DNA packaging)
TIGR02094	alpha-glucan phosphorylases
TIGR03540	LL-diaminopimelate aminotransferase
TIGR04326	surface carbohydrate biosynthesis protein, LIC13510 family
TIGR01292	thioredoxin-disulfide reductase
TIGR03315	putative selenate reductase, YgfK subunit
TIGR01288	nodulation ABC transporter NodI
TIGR01384	transcription factor S
TIGR00598	DNA repair protein
TIGR03284	thymidylate synthase
TIGR03696	RHS repeat-associated core domain
TIGR03138	queuine synthase
TIGR01110	malonate decarboxylase, alpha subunit
TIGR01580	nitrate reductase, alpha subunit
TIGR03090	small, acid-soluble spore protein tlp
TIGR01465	precorrin-4 C11-methyltransferase
TIGR00768	alpha-L-glutamate ligase, RimK family
TIGR01939	NADH:ubiquinone oxidoreductase, Na(+)-translocating, D subunit
TIGR03669	urea ABC transporter, substrate-binding protein
TIGR00574	DNA ligase I, ATP-dependent (dnl1)
TIGR01360	adenylate kinase
TIGR02825	leukotriene B4 12-hydroxydehydrogenase/15-oxo-prostaglandin 13-reductase
TIGR03011	sulfur relay protein TusB/DsrH
TIGR03250	putative phosphonoacetaldehyde dehydrogenase
TIGR00072	hydrogenase maturation protease
TIGR03935	fragilysin
TIGR03577	conserved hypothetical protein EF_0830/AHA_3911
TIGR01377	sarcosine oxidase, monomeric form
TIGR00487	translation initiation factor IF-2
TIGR00914	heavy metal efflux pump, CzcA family
TIGR02158	phenylacetate-CoA oxygenase, PaaI subunit
TIGR00593	DNA polymerase I
TIGR03679	arCOG00187 universal archaeal metal-binding-domain/4Fe-4S-binding-domain containing ABC transporter, ATP-binding protein
TIGR01435	glutamate--cysteine ligase/glutathione synthase
TIGR00277	HDIG domain
TIGR03940	poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD
TIGR00824	PTS system, mannose/fructose/sorbose family, IIA component
TIGR04375	hercynine metabolism protein
TIGR03412	FeS assembly protein IscX
TIGR00849	PTS system, glucitol/sorbitol-specific IIA component
TIGR03489	CRISPR-associated protein Cas7/Csp1, subtype PGING
TIGR03564	F420-dependent oxidoreductase, MSMEG_4879 family
TIGR03200	6-oxocyclohex-1-ene-1-carbonyl-CoA hydrolase
TIGR00502	glucosamine-6-phosphate deaminase
TIGR00652	diaminopimelate epimerase
TIGR01256	molybdate ABC transporter, periplasmic molybdate-binding protein
TIGR01958	NADH-quinone oxidoreductase, E subunit
TIGR01121	D-amino-acid transaminase
TIGR02096	conserved hypothetical protein
TIGR00940	monovalent cation:proton antiporter
TIGR03345	type VI secretion ATPase, ClpV1 family
TIGR01734	D-alanine--poly(phosphoribitol) ligase, subunit 1
TIGR01909	C_GCAxxG_C_C family protein
TIGR01434	glutamate--cysteine ligase
TIGR02775	P-type conjugative transfer protein TrbG
TIGR02324	phosphonate C-P lyase system protein PhnL
TIGR03084	TIGR03084 family protein
TIGR02191	ribonuclease III
TIGR00418	threonine--tRNA ligase
TIGR02722	uncharacterized lipoprotein
TIGR04239	rhomboid family protease GlpG
TIGR03145	cytochrome c nitrate reductase biogenesis protein NrfE
TIGR02144	lysine biosynthesis enzyme LysX
TIGR00588	8-oxoguanine DNA-glycosylase (ogg)
TIGR00188	ribonuclease P protein component
TIGR00348	type I site-specific deoxyribonuclease, HsdR family
TIGR01109	sodium ion-translocating decarboxylase, beta subunit
TIGR01398	flagellar biosynthesis protein FlhA
TIGR02839	stage V sporulation protein AE
TIGR03297	phosphonopyruvate decarboxylase
TIGR01320	malate dehydrogenase (acceptor)
TIGR02877	sporulation protein YhbH
TIGR02880	CbbX protein
TIGR02346	T-complex protein 1, theta subunit
TIGR02895	RNA polymerase sigma-I factor
TIGR02159	phenylacetate-CoA oxygenase, PaaJ subunit
TIGR03957	5,10-methenyltetrahydromethanopterin hydrogenase cofactor biosynthesis protein HmdB
TIGR00268	TIGR00268 family protein
TIGR01922	IMP cyclohydrolase
TIGR02089	tartrate dehydrogenase
TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
TIGR00024	putative phosphoesterase
TIGR03836	cytadherence high molecular weight protein 1 N-terminal region
TIGR00695	mannonate dehydratase
TIGR02766	cryptochrome, plant family
TIGR01395	flagellar basal-body rod protein FlgC
TIGR02468	sucrose phosphate synthase
TIGR00168	translation initiation factor IF-3
TIGR03405	phosphonate metabolism-associated iron-containing alcohol dehydrogenase
TIGR03389	laccase
TIGR04218	ribosomal natural product, plantazolicin-class
TIGR03630	ribosomal protein uS17
TIGR04024	coenzyme F420-dependent oxidoreductase, NP1902A family
TIGR02719	poly-beta-hydroxybutyrate-responsive repressor
TIGR03884	selenium-binding protein
TIGR04479	radical SAM P-methyltransferase, PhpK family
TIGR02994	ectoine utilization protein EutE
TIGR03471	hopanoid biosynthesis associated radical SAM protein HpnJ
TIGR02493	pyruvate formate-lyase 1-activating enzyme
TIGR01769	phosphoglycerol geranylgeranyltransferase
TIGR04384	putrescine carbamoyltransferase
TIGR01404	type III secretion protein, YscU/HrpY family
TIGR02623	glucose-1-phosphate cytidylyltransferase
TIGR00464	glutamate--tRNA ligase
TIGR01051	DNA topoisomerase I
TIGR01262	maleylacetoacetate isomerase
TIGR04506	fluorothreonine transaldolase
TIGR04310	pantocin A family RiPP
TIGR03332	2,3-diketo-5-methylthiopentyl-1-phosphate enolase
TIGR01393	elongation factor 4
TIGR03617	probable F420-dependent oxidoreductase, MSMEG_2256 family
TIGR00734	hisA/hisF family protein
TIGR01348	dihydrolipoyllysine-residue acetyltransferase
TIGR02673	cell division ATP-binding protein FtsE
TIGR01919	bifunctional HisA/TrpF protein
TIGR03789	proteobacterial sortase system peptidoglycan-associated protein
TIGR03842	F420-dependent oxidoreductase, CPS_4043 family
TIGR02349	chaperone protein DnaJ
TIGR04409	LPS export ABC transporter periplasmic protein LptC
TIGR02269	Myxococcus xanthus paralogous lipoprotein family TIGR02269
TIGR04017	colanic acid biosynthesis glycosyltransferase WcaA
TIGR03558	luciferase family oxidoreductase, group 1
TIGR03023	undecaprenyl-phosphate glucose phosphotransferase
TIGR00704	Na/Pi-cotransporter II-related protein
TIGR01900	succinyl-diaminopimelate desuccinylase
TIGR03177	Flp pilus assembly protein CpaB
TIGR03252	uncharacterized HhH-GPD family protein
TIGR03885	probable non-F420 flavinoid oxidoreductase
TIGR02449	TIGR02449 family protein
TIGR00971	sulfate ABC transporter, sulfate-binding protein
TIGR01367	orotate phosphoribosyltransferase
TIGR02491	anaerobic ribonucleoside-triphosphate reductase activating protein
TIGR03698	clan AA aspartic protease, AF_0612 family
TIGR02846	RNA polymerase sigma-K factor
TIGR03169	pyridine nucleotide-disulfide oxidoreductase family protein
TIGR02348	chaperonin GroL
TIGR02227	signal peptidase I
TIGR02891	cytochrome c oxidase, subunit I
TIGR02758	type IV conjugative transfer system pilin TraA
TIGR03800	pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2
TIGR01043	ATP synthase archaeal, A subunit
TIGR00401	peptide-methionine (S)-S-oxide reductase
TIGR03481	hopanoid biosynthesis associated membrane protein HpnM
TIGR03034	conserved hypothetical protein
TIGR01632	ribosomal protein uL11
TIGR03418	putative choline sulfate-utilization transcription factor
TIGR01085	UDP-N-acetylmuramyl-tripeptide synthetase
TIGR03568	UDP-N-acetyl-D-glucosamine 2-epimerase, UDP-hydrolysing
TIGR01725	phage protein, HK97 gp10 family
TIGR02860	stage IV sporulation protein B
TIGR01501	methylaspartate mutase, S subunit
TIGR00270	TIGR00270 family protein
TIGR04260	rSAM-associated Gly-rich repeat protein
TIGR01771	L-lactate dehydrogenase
TIGR00312	cobalamin biosynthesis protein CbiD
TIGR04133	radical SAM enzyme, rSAM/lipoprotein system
TIGR00115	trigger factor
TIGR00177	molybdenum cofactor synthesis domain
